ParticipantID,BirthDate,Education,Institution,Ethnicity,Gender,Language,Major,Order,Condition,Passage,PassageType,Session,Question,QuestionType,PretestRecognition,Recognition,Readability,Learnability
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ4,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ4,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 1 Week,lmGQvzSit4LBTj1ZptotQ4,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ5,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ5,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 1 Week,lmGQvzSit4LBTj1ZptotQ5,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ6,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ6,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 1 Week,lmGQvzSit4LBTj1ZptotQ6,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ7,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ7,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 1 Week,lmGQvzSit4LBTj1ZptotQ7,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ8,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ8,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 1 Week,lmGQvzSit4LBTj1ZptotQ8,Inferential,0,1,Hybrid Map,Hybrid Map
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ0,Inferential,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ0,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ1,Inferential,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ1,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ2,Inferential,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ2,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ3,Inferential,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ3,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ4,Inferential,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ4,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ5,Inferential,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ5,Inferential,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ6,Factual,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ6,Factual,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ7,Inferential,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ7,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ8,Inferential,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ8,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ0,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ0,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ1,Factual,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ1,Factual,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ2,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ2,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ3,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ3,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ4,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ4,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ5,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ5,Inferential,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ6,Factual,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ6,Factual,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ7,Factual,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ7,Factual,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ8,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ8,Inferential,0,1,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ9,Factual,0,0,Linear Text,Linear Text
11,2000-08-01,"Bachelor's degree (BS, BA, BE, ...",,White / Caucasian,Female,English,Psychology,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ9,Factual,0,0,Linear Text,Linear Text
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ0,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ0,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ1,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ1,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ2,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ2,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ3,Inferential,0,0,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ3,Inferential,0,0,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ4,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ4,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ5,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ5,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ6,Factual,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ6,Factual,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ7,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ7,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ8,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,0,Linear Text,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ8,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ0,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ0,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ1,Factual,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ1,Factual,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ2,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ2,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ3,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ3,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ4,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ4,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ5,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ5,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ6,Factual,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ6,Factual,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ7,Factual,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ7,Factual,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ8,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ8,Inferential,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ9,Factual,0,1,Linear Text,Both
12,2002-01-14,Current undergraduate student,,Not listed (Please specify) - Middle Eastern ,Male,English,General Business,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ9,Factual,0,1,Linear Text,Both
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ0,Inferential,0,1,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ0,Inferential,0,0,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ0,Inferential,0,0,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ1,Factual,0,1,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ1,Factual,0,1,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ1,Factual,0,1,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ2,Inferential,0,1,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ2,Inferential,0,1,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ2,Inferential,0,1,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ3,Inferential,0,0,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ3,Inferential,0,0,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ3,Inferential,0,0,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ4,Inferential,0,1,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ4,Inferential,0,1,Hybrid Map,Hybrid Map
13,2000-02-14,"Bachelor's degree (BS, BA, BE, ...",University of Michigan,Asian,Female,Chinese,Information Sciences,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ4,Inferential,0,1,Hybrid Map,Hybrid Map
